campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,click_through_rate_percent,conversions,conversion_rate_percent,spend,revenue_generated,real_roas
645197,New User Discount,2024-10-07,All,Email,8029,981,12.22,47,4.79,4087.75,4305.53,1.05
757353,Weekend Special,2024-10-07,All,Social Media,7518,977,13.00,99,10.13,2771.88,4162.21,1.50
61497,Festival Offer,2024-10-07,All,SMS,4984,871,17.48,38,4.36,2497.43,8615.47,3.45
79554,Flash Sale,2024-10-07,Premium,App,4202,102,2.43,17,16.67,2513.73,6299.72,2.51
868464,Membership Drive,2024-10-07,New Users,Email,6939,424,6.11,55,12.97,3927.86,9281.61,2.36
476429,Category Promotion,2024-10-07,Premium,SMS,2581,723,28.01,33,4.56,3518.26,8412.23,2.39
878025,App Push Notification,2024-10-07,All,Email,1081,889,82.24,55,6.19,1227.18,6710.8,5.47
350110,Email Campaign,2024-10-07,Inactive,SMS,7933,711,8.96,24,3.38,3857.05,3523.62,0.91
660754,Referral Program,2024-10-07,Premium,Email,5780,741,12.82,85,11.47,2377.05,4349.01,1.83
719962,New User Discount,2024-10-06,Inactive,App,2358,397,16.84,41,10.33,1189.46,7674.93,6.45
880415,Weekend Special,2024-10-06,Inactive,App,9977,636,6.37,41,6.45,3025.67,7559.58,2.50
820323,Festival Offer,2024-10-06,All,SMS,2274,820,36.06,23,2.80,1102.91,7440.51,6.75
178021,Flash Sale,2024-10-06,Inactive,Email,4171,561,13.45,65,11.59,4676.32,2214.84,0.47
983547,Membership Drive,2024-10-06,All,SMS,7939,264,3.33,14,5.30,1753.8,2660.08,1.52
971866,Category Promotion,2024-10-06,New Users,SMS,8760,191,2.18,78,40.84,4339.28,5537.59,1.28
452929,App Push Notification,2024-10-06,All,Email,3100,710,22.90,37,5.21,4313.18,7681.84,1.78
772590,Email Campaign,2024-10-06,All,App,7054,838,11.88,11,1.31,2847.69,4782.03,1.68
175213,Referral Program,2024-10-06,New Users,Email,6788,454,6.69,19,4.19,4454.21,8202.7,1.84
121986,New User Discount,2024-10-05,New Users,App,5915,556,9.40,60,10.79,4173.92,6644.74,1.59
591904,Weekend Special,2024-10-05,New Users,Social Media,5590,976,17.46,70,7.17,1106.09,3476.56,3.14
75541,Festival Offer,2024-10-05,Inactive,Social Media,3427,380,11.09,34,8.95,1833.76,9020.25,4.92
185728,Flash Sale,2024-10-05,Inactive,SMS,2108,412,19.54,45,10.92,4877.23,2501.9,0.51
801086,Membership Drive,2024-10-05,All,Social Media,1475,859,58.24,84,9.78,2772.31,2590.49,0.93
608227,Category Promotion,2024-10-05,New Users,App,6540,801,12.25,95,11.86,1269.01,6385.74,5.03
615865,App Push Notification,2024-10-05,All,Social Media,6166,558,9.05,88,15.77,3932.73,7898.49,2.01
723498,Email Campaign,2024-10-05,Inactive,App,6801,104,1.53,32,30.77,2500.47,8843.86,3.54
702150,Referral Program,2024-10-05,New Users,SMS,9703,566,5.83,61,10.78,4213.46,3232.52,0.77
454301,New User Discount,2024-10-04,New Users,Email,5611,206,3.67,73,35.44,4129.01,7558.84,1.83
609827,Weekend Special,2024-10-04,Premium,App,2256,396,17.55,85,21.46,4797.55,4184.93,0.87
183687,Festival Offer,2024-10-04,New Users,Email,6759,534,7.90,22,4.12,2307.54,8842.15,3.83
410483,Flash Sale,2024-10-04,New Users,SMS,4886,469,9.60,46,9.81,2746.41,5753.43,2.09
32579,Membership Drive,2024-10-04,Premium,Email,3616,848,23.45,27,3.18,1841.76,3599.71,1.95
592974,Category Promotion,2024-10-04,New Users,App,4701,260,5.53,75,28.85,4980.88,3506.19,0.70
419190,App Push Notification,2024-10-04,New Users,App,9171,307,3.35,32,10.42,3036.79,8952.45,2.95
366900,Email Campaign,2024-10-04,Premium,App,2462,122,4.96,88,72.13,2835.74,9933.1,3.50
831297,Referral Program,2024-10-04,New Users,Email,2449,354,14.45,33,9.32,1225.24,7402.01,6.04
629614,New User Discount,2024-10-03,Premium,Social Media,5380,763,14.18,43,5.64,3899.44,8589.47,2.20
589617,Weekend Special,2024-10-03,All,SMS,8710,694,7.97,90,12.97,3191.69,2457.71,0.77
845251,Festival Offer,2024-10-03,Premium,SMS,3296,228,6.92,18,7.89,2676.04,4240.85,1.58
214319,Flash Sale,2024-10-03,Inactive,App,5160,547,10.60,55,10.05,4418.48,9870.04,2.23
980989,Membership Drive,2024-10-03,New Users,App,9200,521,5.66,19,3.65,3255.93,3768.57,1.16
175779,Category Promotion,2024-10-03,Premium,Social Media,3255,612,18.80,10,1.63,2766.51,9581.99,3.46
161133,App Push Notification,2024-10-03,New Users,Email,6874,869,12.64,16,1.84,1642.59,3025.99,1.84
282457,Email Campaign,2024-10-03,Inactive,SMS,3373,371,11.00,17,4.58,2077.07,3507.33,1.69
310121,Referral Program,2024-10-03,All,Email,4041,178,4.40,21,11.80,3636.84,9487.96,2.61
304134,New User Discount,2024-10-02,New Users,SMS,4440,339,7.64,26,7.67,1426.39,2072.15,1.45
884872,Weekend Special,2024-10-02,New Users,Email,5164,978,18.94,89,9.10,1058.86,4846.78,4.58
408124,Festival Offer,2024-10-02,All,Email,8702,580,6.67,58,10.00,3045.76,3814.41,1.25
447012,Flash Sale,2024-10-02,Inactive,SMS,1064,821,77.16,98,11.94,1401.41,8632.02,6.16
168686,Membership Drive,2024-10-02,Premium,Email,2133,969,45.43,98,10.11,3282.05,9841.84,3.00
661265,Category Promotion,2024-10-02,All,Social Media,2330,520,22.32,63,12.12,2342.55,5905.11,2.52
110650,App Push Notification,2024-10-02,Inactive,Social Media,3801,619,16.29,18,2.91,2145.8,7258,3.38
438577,Email Campaign,2024-10-02,Premium,App,8940,135,1.51,68,50.37,4831.21,3563.69,0.74
525904,Referral Program,2024-10-02,All,Social Media,9387,352,3.75,67,19.03,1874.97,7563.84,4.03
651862,New User Discount,2024-10-01,Premium,Social Media,2586,958,37.05,85,8.87,4044.28,3524.77,0.87
590741,Weekend Special,2024-10-01,All,SMS,5644,504,8.93,19,3.77,3825.87,5259.59,1.37
106256,Festival Offer,2024-10-01,All,Email,1091,717,65.72,26,3.63,2443.05,7152.13,2.93
981856,Flash Sale,2024-10-01,Premium,Social Media,4923,509,10.34,99,19.45,3284.33,6276.1,1.91
379072,Membership Drive,2024-10-01,All,Email,7032,876,12.46,21,2.40,2002.69,4907.77,2.45
758578,Category Promotion,2024-10-01,Premium,Email,5986,993,16.59,71,7.15,1932.62,4548.25,2.35
96258,App Push Notification,2024-10-01,New Users,Social Media,5379,565,10.50,17,3.01,3056,3520.12,1.15
237321,Email Campaign,2024-10-01,All,SMS,8296,989,11.92,72,7.28,2633.2,4670.64,1.77
120536,Referral Program,2024-10-01,Inactive,Email,8654,642,7.42,96,14.95,2129.02,5956.14,2.80
668849,New User Discount,2024-09-30,New Users,Email,8850,126,1.42,17,13.49,3664.15,5397.3,1.47
135541,Weekend Special,2024-09-30,Premium,App,8975,766,8.53,23,3.00,2462.09,3637.45,1.48
735206,Festival Offer,2024-09-30,New Users,App,1798,191,10.62,91,47.64,4376.28,8283.13,1.89
625277,Flash Sale,2024-09-30,Inactive,SMS,2307,890,38.58,95,10.67,4844.96,2211.54,0.46
172893,Membership Drive,2024-09-30,Inactive,Social Media,7094,972,13.70,64,6.58,3221.91,4439.82,1.38
968429,Category Promotion,2024-09-30,Inactive,Social Media,6993,807,11.54,80,9.91,2023.52,5974.74,2.95
436788,App Push Notification,2024-09-30,All,Social Media,2759,383,13.88,91,23.76,3820.99,5565.8,1.46
97177,Email Campaign,2024-09-30,New Users,App,8317,797,9.58,72,9.03,2075.05,5413.21,2.61
912532,Referral Program,2024-09-30,New Users,SMS,3033,987,32.54,66,6.69,1050.47,8408.81,8.00
430241,New User Discount,2024-09-29,All,SMS,8057,919,11.41,64,6.96,4241.62,9942.14,2.34
750631,Weekend Special,2024-09-29,New Users,App,9566,424,4.43,50,11.79,4495.05,2810.25,0.63
762682,Festival Offer,2024-09-29,All,App,3662,667,18.21,99,14.84,1126.11,4579.55,4.07
752622,Flash Sale,2024-09-29,Premium,App,7040,775,11.01,31,4.00,2463.87,2070.71,0.84
274506,Membership Drive,2024-09-29,New Users,Social Media,3515,912,25.95,32,3.51,3594.68,7744.51,2.15
525095,Category Promotion,2024-09-29,Premium,Social Media,5607,860,15.34,93,10.81,4829.25,6140.48,1.27
182644,App Push Notification,2024-09-29,Inactive,Email,1185,780,65.82,48,6.15,3687.23,9066.61,2.46
545911,Email Campaign,2024-09-29,Premium,Social Media,1981,534,26.96,95,17.79,4097.54,5047.88,1.23
828636,Referral Program,2024-09-29,Inactive,Email,7640,970,12.70,94,9.69,3022.77,8815.63,2.92
866163,New User Discount,2024-09-28,New Users,Email,7632,497,6.51,44,8.85,1025.98,9484.1,9.24
289833,Weekend Special,2024-09-28,Premium,Email,9251,645,6.97,29,4.50,4163.77,2735.37,0.66
749333,Festival Offer,2024-09-28,Inactive,App,4121,296,7.18,47,15.88,4028.86,4825.08,1.20
791619,Flash Sale,2024-09-28,All,SMS,5248,634,12.08,99,15.62,2125.76,9647.1,4.54
290649,Membership Drive,2024-09-28,Premium,Email,5127,864,16.85,93,10.76,2805.9,3852.16,1.37
729407,Category Promotion,2024-09-28,Inactive,SMS,4155,940,22.62,42,4.47,2488.64,8059.82,3.24
640855,App Push Notification,2024-09-28,New Users,Social Media,1108,936,84.48,93,9.94,4983.04,3228.67,0.65
879023,Email Campaign,2024-09-28,Premium,Social Media,2275,926,40.70,25,2.70,3792.48,5671.63,1.50
118971,Referral Program,2024-09-28,All,App,6092,533,8.75,95,17.82,2085.63,4473.29,2.14
336089,New User Discount,2024-09-27,Inactive,Social Media,2220,292,13.15,39,13.36,3807.42,6822.05,1.79
522446,Weekend Special,2024-09-27,Premium,Email,7869,174,2.21,69,39.66,2433.89,4314.68,1.77
949547,Festival Offer,2024-09-27,Premium,Social Media,8779,315,3.59,100,31.75,3919.23,7389.26,1.89
771122,Flash Sale,2024-09-27,Inactive,App,5602,685,12.23,48,7.01,2503.68,9057.48,3.62
575873,Membership Drive,2024-09-27,All,Email,8842,230,2.60,14,6.09,2229.83,4809.04,2.16
390180,Category Promotion,2024-09-27,New Users,App,2419,823,34.02,77,9.36,4988.39,4884.14,0.98
518789,App Push Notification,2024-09-27,All,SMS,8299,510,6.15,34,6.67,4629.47,2617.42,0.57
200862,Email Campaign,2024-09-27,Inactive,Email,8770,501,5.71,78,15.57,4515.94,7063.93,1.56
222562,Referral Program,2024-09-27,New Users,SMS,7188,240,3.34,77,32.08,2851.2,3571.86,1.25
896324,New User Discount,2024-09-26,Premium,SMS,6359,576,9.06,35,6.08,1066.47,6415.95,6.02
557067,Weekend Special,2024-09-26,Premium,Social Media,8414,180,2.14,100,55.56,1825.36,5457.83,2.99
747205,Festival Offer,2024-09-26,All,App,2853,582,20.40,32,5.50,4012.49,6437.95,1.60
184157,Flash Sale,2024-09-26,All,SMS,5611,444,7.91,77,17.34,1389.35,7382.89,5.31
653847,Membership Drive,2024-09-26,All,Email,3422,345,10.08,92,26.67,3307.59,5044.14,1.53
689098,Category Promotion,2024-09-26,All,SMS,2079,897,43.15,37,4.12,1983.91,7661.04,3.86
389968,App Push Notification,2024-09-26,Premium,SMS,1592,987,62.00,57,5.78,4579.65,8806.03,1.92
67480,Email Campaign,2024-09-26,New Users,App,8019,604,7.53,76,12.58,2216.38,4921.83,2.22
588555,Referral Program,2024-09-26,Inactive,App,1452,679,46.76,94,13.84,4925.58,4476.21,0.91
278074,New User Discount,2024-09-25,Inactive,Social Media,9737,732,7.52,59,8.06,2565.95,8286.33,3.23
127182,Weekend Special,2024-09-25,New Users,SMS,1452,863,59.44,44,5.10,4240.4,5750.97,1.36
721622,Festival Offer,2024-09-25,All,Email,4844,230,4.75,26,11.30,3690.93,5523.68,1.50
100487,Flash Sale,2024-09-25,New Users,SMS,8209,151,1.84,70,46.36,3104.65,4187.59,1.35
145584,Membership Drive,2024-09-25,Inactive,App,5725,903,15.77,80,8.86,1133.26,7075.73,6.24
860225,Category Promotion,2024-09-25,Premium,App,4389,309,7.04,81,26.21,4860.67,3960.92,0.81
616821,App Push Notification,2024-09-25,Premium,App,1537,483,31.42,85,17.60,2416.66,2232.96,0.92
713465,Email Campaign,2024-09-25,Inactive,Email,9053,989,10.92,42,4.25,2619.72,6716.68,2.56
615676,Referral Program,2024-09-25,All,Email,5649,924,16.36,100,10.82,4874.66,7073.93,1.45
305241,New User Discount,2024-09-24,New Users,Social Media,9598,803,8.37,67,8.34,2805.32,8678.82,3.09
530806,Weekend Special,2024-09-24,Premium,Email,3678,341,9.27,72,21.11,2373.92,5821.2,2.45
807153,Festival Offer,2024-09-24,Inactive,Email,8192,292,3.56,17,5.82,2976.54,5559.23,1.87
722916,Flash Sale,2024-09-24,New Users,App,2597,634,24.41,25,3.94,4343.88,2298.7,0.53
846608,Membership Drive,2024-09-24,New Users,Email,8485,181,2.13,67,37.02,3783.79,7419.36,1.96
460293,Category Promotion,2024-09-24,All,Email,4442,846,19.05,61,7.21,2295.69,5534.23,2.41
287769,App Push Notification,2024-09-24,Premium,Email,8770,206,2.35,17,8.25,2375.52,9175.23,3.86
802705,Email Campaign,2024-09-24,Inactive,SMS,2672,115,4.30,26,22.61,2033.75,8010.63,3.94
789716,Referral Program,2024-09-24,New Users,Email,3941,553,14.03,63,11.39,4020.69,6541.6,1.63
130943,New User Discount,2024-09-23,Inactive,Email,1870,889,47.54,13,1.46,3625.54,7280.12,2.01
705032,Weekend Special,2024-09-23,All,SMS,6279,465,7.41,28,6.02,3383.74,4971.84,1.47
565978,Festival Offer,2024-09-23,New Users,App,1917,708,36.93,61,8.62,1361.17,4133.5,3.04
363689,Flash Sale,2024-09-23,Premium,SMS,7180,215,2.99,24,11.16,3655.57,9184.06,2.51
679443,Membership Drive,2024-09-23,Premium,App,8002,642,8.02,20,3.12,3438.57,4762.77,1.39
670881,Category Promotion,2024-09-23,Premium,SMS,3121,753,24.13,11,1.46,2406.7,9618.34,4.00
959518,App Push Notification,2024-09-23,All,Social Media,4203,892,21.22,13,1.46,4541.76,8000.34,1.76
499486,Email Campaign,2024-09-23,Inactive,SMS,4908,153,3.12,36,23.53,4547.06,4568.42,1.00
752813,Referral Program,2024-09-23,All,SMS,3882,103,2.65,83,80.58,1151.86,6691.75,5.81
851433,New User Discount,2024-09-22,All,SMS,8425,797,9.46,49,6.15,3613.06,6005.53,1.66
313691,Weekend Special,2024-09-22,All,Email,4040,966,23.91,57,5.90,2744.24,3434.18,1.25
857924,Festival Offer,2024-09-22,Premium,Social Media,8964,423,4.72,44,10.40,3280.91,5890.37,1.80
539488,Flash Sale,2024-09-22,New Users,App,5322,715,13.43,21,2.94,1382.87,5066.64,3.66
33081,Membership Drive,2024-09-22,All,SMS,2897,706,24.37,56,7.93,3796.89,4450.19,1.17
408472,Category Promotion,2024-09-22,Inactive,Social Media,2701,433,16.03,74,17.09,1069.15,8105.76,7.58
891650,App Push Notification,2024-09-22,Premium,Email,6100,472,7.74,88,18.64,1659.16,4606.2,2.78
537473,Email Campaign,2024-09-22,Inactive,Social Media,7438,436,5.86,23,5.28,1325.64,3710.11,2.80
361334,Referral Program,2024-09-22,New Users,Social Media,7990,308,3.85,61,19.81,1533.45,8247.88,5.38
68709,New User Discount,2024-09-21,New Users,SMS,2557,317,12.40,49,15.46,2291.66,2573.36,1.12
368548,Weekend Special,2024-09-21,Premium,Social Media,2556,694,27.15,73,10.52,1560.45,8116.53,5.20
227727,Festival Offer,2024-09-21,Premium,SMS,3124,712,22.79,83,11.66,4212.47,6433.1,1.53
184072,Flash Sale,2024-09-21,New Users,App,2439,448,18.37,21,4.69,1263.49,9843.34,7.79
199205,Membership Drive,2024-09-21,New Users,Email,6475,665,10.27,13,1.95,2740.75,5311,1.94
70659,Category Promotion,2024-09-21,New Users,Social Media,1260,157,12.46,27,17.20,4991,7728.46,1.55
407558,App Push Notification,2024-09-21,Premium,Social Media,2503,464,18.54,44,9.48,2992.57,4813.36,1.61
2552,Email Campaign,2024-09-21,All,Social Media,5937,600,10.11,98,16.33,3542.77,5648.69,1.59
119508,Referral Program,2024-09-21,All,App,8121,715,8.80,71,9.93,1336.94,8793.59,6.58
651995,New User Discount,2024-09-20,All,Email,3762,378,10.05,97,25.66,1804.49,8799.76,4.88
325711,Weekend Special,2024-09-20,Premium,App,1075,304,28.28,21,6.91,3712.83,8724.96,2.35
916549,Festival Offer,2024-09-20,Inactive,Email,4880,989,20.27,73,7.38,1049.48,6270.24,5.97
801679,Flash Sale,2024-09-20,All,Social Media,2673,338,12.64,100,29.59,4653.31,6862.3,1.47
592091,Membership Drive,2024-09-20,Premium,SMS,3717,466,12.54,66,14.16,2581.56,5992.71,2.32
713584,Category Promotion,2024-09-20,All,App,2525,366,14.50,56,15.30,4471.69,3178.72,0.71
662773,App Push Notification,2024-09-20,Inactive,SMS,2232,775,34.72,37,4.77,1165.33,9178.63,7.88
166346,Email Campaign,2024-09-20,Premium,App,8471,945,11.16,28,2.96,3566.89,4468.31,1.25
973220,Referral Program,2024-09-20,Premium,App,4249,238,5.60,83,34.87,2137.97,7672.91,3.59
120592,New User Discount,2024-09-19,New Users,Email,4768,353,7.40,45,12.75,4900.81,4433.55,0.90
632927,Weekend Special,2024-09-19,Inactive,Social Media,6332,575,9.08,51,8.87,2003.25,3491.13,1.74
603188,Festival Offer,2024-09-19,Premium,Social Media,5992,780,13.02,86,11.03,2239.56,2452.02,1.09
264150,Flash Sale,2024-09-19,New Users,App,9980,704,7.05,10,1.42,3854.33,2221.55,0.58
210893,Membership Drive,2024-09-19,New Users,App,2380,701,29.45,43,6.13,3572,7319.34,2.05
23447,Category Promotion,2024-09-19,All,App,4528,552,12.19,53,9.60,1484.54,3380.76,2.28
889374,App Push Notification,2024-09-19,Inactive,Email,3543,877,24.75,48,5.47,3446.31,8160.26,2.37
905735,Email Campaign,2024-09-19,New Users,Social Media,3188,220,6.90,41,18.64,4526.22,5735.13,1.27
479724,Referral Program,2024-09-19,Premium,App,9627,720,7.48,31,4.31,3389.34,3333.86,0.98
767492,New User Discount,2024-09-18,New Users,Social Media,9268,289,3.12,50,17.30,4147.19,6358.18,1.53
817411,Weekend Special,2024-09-18,Inactive,Email,1925,933,48.47,20,2.14,3785.26,2208.27,0.58
259682,Festival Offer,2024-09-18,New Users,Email,7353,660,8.98,26,3.94,1974.98,9558.45,4.84
225975,Flash Sale,2024-09-18,All,Social Media,6711,836,12.46,55,6.58,3546.51,5891.45,1.66
498935,Membership Drive,2024-09-18,Premium,Email,2454,525,21.39,34,6.48,2979.57,6755.31,2.27
802312,Category Promotion,2024-09-18,New Users,App,7869,531,6.75,58,10.92,4562.91,2735.78,0.60
535244,App Push Notification,2024-09-18,Premium,SMS,2229,225,10.09,56,24.89,1037.53,9489.14,9.15
813034,Email Campaign,2024-09-18,All,SMS,5410,186,3.44,24,12.90,2346.65,6244.48,2.66
655512,Referral Program,2024-09-18,All,App,3646,402,11.03,82,20.40,1417.46,6289.99,4.44
659493,New User Discount,2024-09-17,All,Social Media,5499,366,6.66,88,24.04,3002.92,2363.1,0.79
62233,Weekend Special,2024-09-17,Premium,App,3415,872,25.53,19,2.18,4807.34,5882,1.22
855765,Festival Offer,2024-09-17,New Users,SMS,2993,898,30.00,35,3.90,1668.78,2363.95,1.42
995251,Flash Sale,2024-09-17,All,SMS,6986,873,12.50,91,10.42,3764.01,7547.08,2.01
918820,Membership Drive,2024-09-17,Inactive,SMS,6311,620,9.82,14,2.26,4722.04,8203.36,1.74
353164,Category Promotion,2024-09-17,All,App,6998,283,4.04,46,16.25,3344.54,7301.58,2.18
548074,App Push Notification,2024-09-17,Premium,Social Media,1896,372,19.62,81,21.77,3476.78,6836.88,1.97
230770,Email Campaign,2024-09-17,New Users,Social Media,9836,928,9.43,16,1.72,4083.69,9825.67,2.41
887948,Referral Program,2024-09-17,All,Social Media,6893,638,9.26,51,7.99,3961.37,8436.86,2.13
953820,New User Discount,2024-09-16,Inactive,Social Media,2554,757,29.64,68,8.98,3398.43,7685.6,2.26
194328,Weekend Special,2024-09-16,Premium,SMS,3032,528,17.41,44,8.33,4537.04,6317.38,1.39
526932,Festival Offer,2024-09-16,New Users,App,2966,466,15.71,74,15.88,4368.28,2078.06,0.48
239332,Flash Sale,2024-09-16,New Users,Email,3104,439,14.14,82,18.68,3771.94,4110.53,1.09
536128,Membership Drive,2024-09-16,Premium,Social Media,4651,872,18.75,72,8.26,4511.18,9387.89,2.08
148488,Category Promotion,2024-09-16,Inactive,SMS,8567,124,1.45,65,52.42,4114.66,7749.69,1.88
758009,App Push Notification,2024-09-16,Inactive,SMS,2287,229,10.01,55,24.02,4649.78,2292.71,0.49
601602,Email Campaign,2024-09-16,New Users,App,5040,282,5.60,80,28.37,4494.56,5536.93,1.23
359877,Referral Program,2024-09-16,New Users,Email,3890,241,6.20,46,19.09,1096.3,6333.43,5.78
579732,New User Discount,2024-09-15,New Users,Social Media,9309,932,10.01,21,2.25,3901.76,3441.23,0.88
770315,Weekend Special,2024-09-15,All,SMS,7745,569,7.35,80,14.06,2566.25,5070.32,1.98
338848,Festival Offer,2024-09-15,Premium,SMS,5986,585,9.77,81,13.85,2308.55,2644.99,1.15
304320,Flash Sale,2024-09-15,All,SMS,6016,507,8.43,95,18.74,1291.54,8483.77,6.57
327481,Membership Drive,2024-09-15,Premium,Social Media,7171,328,4.57,89,27.13,3620.22,6344.97,1.75
954270,Category Promotion,2024-09-15,Premium,Email,6581,142,2.16,95,66.90,4185.84,7955.12,1.90
388343,App Push Notification,2024-09-15,All,Email,7205,762,10.58,63,8.27,1052.25,7690.23,7.31
957709,Email Campaign,2024-09-15,Inactive,Social Media,4954,344,6.94,21,6.10,2423.63,7850.83,3.24
456168,Referral Program,2024-09-15,New Users,SMS,7195,293,4.07,73,24.91,1933.06,8067.77,4.17
187270,New User Discount,2024-09-14,New Users,App,3515,632,17.98,34,5.38,3819.45,9715.99,2.54
308542,Weekend Special,2024-09-14,New Users,Email,7732,760,9.83,68,8.95,2173.02,5551.08,2.55
885829,Festival Offer,2024-09-14,New Users,SMS,9327,344,3.69,26,7.56,1184.78,6519.08,5.50
268619,Flash Sale,2024-09-14,Premium,Email,3996,821,20.55,22,2.68,4662.11,3163.63,0.68
602385,Membership Drive,2024-09-14,Inactive,SMS,5959,727,12.20,14,1.93,1930.88,5315.57,2.75
197468,Category Promotion,2024-09-14,New Users,SMS,7815,614,7.86,38,6.19,1452.62,8500.81,5.85
399124,App Push Notification,2024-09-14,Inactive,App,2364,893,37.77,30,3.36,4344.97,6357.39,1.46
252668,Email Campaign,2024-09-14,Premium,App,1955,589,30.13,72,12.22,4987.68,2722.52,0.55
596992,Referral Program,2024-09-14,New Users,App,2446,698,28.54,56,8.02,2058.06,2017.82,0.98
335092,New User Discount,2024-09-13,Inactive,SMS,8492,339,3.99,53,15.63,2485.5,6002.71,2.42
928938,Weekend Special,2024-09-13,All,Email,4954,195,3.94,86,44.10,2291.92,5622.94,2.45
